agent,turn,us,regroup,tiles,melded,meld_attempts,extend_calls,failed_applies,had_option
AI_0_0,65,366,1,1,1,5,1,0,1
AI_baseline0_1,66,532,1,2,1,5,1,0,1
AI_0_0,67,383,1,1,1,5,1,0,1
AI_baseline0_1,68,314,1,0,1,5,1,0,0
AI_0_0,69,293,1,0,1,5,1,0,0
AI_baseline0_1,70,327,1,0,1,5,1,0,0
AI_0_0,71,496,1,2,1,5,1,0,1
AI_baseline0_1,72,437,1,1,1,5,1,0,1
AI_0_0,73,295,1,0,1,5,1,0,0
AI_baseline0_1,74,334,1,0,1,5,1,0,0
AI_0_0,75,306,1,0,1,5,1,0,0
AI_baseline0_1,76,343,1,0,1,5,1,0,0
AI_0_0,77,304,1,0,1,5,1,0,0
AI_baseline0_1,78,354,1,0,1,5,1,0,0
AI_0_0,79,408,1,1,1,5,1,0,1
AI_baseline0_1,80,562,1,2,1,5,1,0,1
AI_0_0,81,323,1,0,1,5,1,0,0
AI_baseline0_1,82,362,1,0,1,5,1,0,0
AI_0_0,83,336,1,0,1,5,1,0,0
AI_baseline0_1,84,369,1,0,1,5,1,0,0
AI_0_0,85,332,1,0,1,5,1,0,0
AI_baseline0_1,86,373,1,0,1,5,1,0,0
AI_0_0,87,349,1,0,1,5,1,0,0
AI_baseline0_1,88,417,1,13,1,5,1,0,1
AI_0_0,89,796,1,11,1,5,1,0,1
AI_baseline0_1,90,645,1,1,1,5,1,0,1
AI_0_0,91,811,1,2,1,5,1,0,1
AI_baseline0_1,92,507,1,0,1,5,1,0,0
AI_0_0,93,500,1,0,1,5,1,0,0
AI_baseline0_1,94,513,1,0,1,5,1,0,0
AI_0_0,95,508,1,3,1,5,1,0,1
AI_baseline0_1,96,557,1,2,1,5,1,0,1
AI_0_0,97,530,1,0,1,5,1,0,0
AI_baseline0_1,98,632,1,1,1,5,1,0,1
AI_0_0,99,469,1,0,1,5,1,0,0
AI_baseline0_1,100,472,1,0,1,5,1,0,0
AI_0_0,101,481,1,0,1,5,1,0,0
AI_baseline0_1,102,482,1,0,1,5,1,0,0
AI_0_0,103,647,1,1,1,5,1,0,1
AI_baseline0_1,104,667,1,1,1,5,1,0,1
AI_0_0,105,492,1,0,1,5,1,0,0
AI_baseline0_1,106,493,1,0,1,5,1,0,0
AI_0_0,107,496,1,0,1,5,1,0,0
AI_baseline0_1,108,505,1,0,1,5,1,0,0
AI_0_0,109,667,1,1,1,5,1,0,1
AI_baseline0_1,110,772,1,6,1,5,1,0,1
AI_0_0,111,980,1,2,1,5,1,0,1
AI_baseline0_1,112,602,1,0,1,5,1,0,0
AI_0_0,113,588,1,0,1,5,1,0,0
AI_baseline0_1,114,561,1,0,1,5,1,0,0
AI_0_0,115,766,1,1,1,5,1,0,1
AI_baseline0_1,116,747,1,1,1,5,1,0,1
AI_0_0,117,590,1,0,1,5,1,0,0
AI_baseline0_1,118,1204,1,1,1,5,2,0,1
AI_0_0,119,1914,1,5,1,5,3,0,1
AI_0_0,1,114,0,0,1,1,0,0,0
AI_baseline0_1,2,104,0,0,1,2,0,0,0
AI_0_0,3,7,0,0,1,2,0,0,0
AI_baseline0_1,4,7,0,0,1,2,0,0,0
AI_0_0,5,6,0,0,1,2,0,0,0
AI_baseline0_1,6,7,0,0,1,2,0,0,0
AI_0_0,7,6,0,0,1,2,0,0,0
AI_baseline0_1,8,150,1,7,1,2,1,0,1
AI_0_0,9,279,1,3,1,2,1,0,1
AI_baseline0_1,10,170,1,1,1,2,1,0,1
AI_0_0,11,193,1,1,1,2,1,0,1
AI_baseline0_1,12,126,1,0,1,2,1,0,0
AI_0_0,13,144,1,0,1,2,1,0,0
AI_baseline0_1,14,129,1,0,1,2,1,0,0
AI_0_0,15,150,1,0,1,2,1,0,0
AI_baseline0_1,16,137,1,0,1,2,1,0,0
AI_0_0,17,150,1,0,1,2,1,0,0
AI_baseline0_1,18,135,1,0,1,2,1,0,0
AI_0_0,19,168,1,3,1,2,1,0,1
AI_baseline0_1,20,218,1,1,1,2,1,0,1
AI_0_0,21,171,1,0,1,2,1,0,0
AI_baseline0_1,22,162,1,0,1,2,1,0,0
AI_0_0,23,173,1,0,1,2,1,0,0
AI_baseline0_1,24,167,1,0,1,2,1,0,0
AI_0_0,25,226,1,1,1,2,1,0,1
AI_baseline0_1,26,173,1,0,1,2,1,0,0
AI_0_0,27,173,1,0,1,2,1,0,0
AI_baseline0_1,28,174,1,0,1,2,1,0,0
AI_0_0,29,179,1,0,1,2,1,0,0
AI_baseline0_1,30,178,1,0,1,2,1,0,0
AI_0_0,31,240,1,1,1,2,1,0,1
AI_baseline0_1,32,185,1,0,1,2,1,0,0
AI_0_0,33,201,1,0,1,2,1,0,0
AI_baseline0_1,34,200,1,0,1,2,1,0,0
AI_0_0,35,186,1,0,1,2,1,0,0
AI_baseline0_1,36,199,1,0,1,2,1,0,0
AI_0_0,37,247,1,1,1,2,1,0,1
AI_baseline0_1,38,268,1,1,1,2,1,0,1
AI_0_0,39,193,1,0,1,2,1,0,0
AI_baseline0_1,40,207,1,0,1,2,1,0,0
AI_0_0,41,198,1,0,1,2,1,0,0
AI_baseline0_1,42,214,1,0,1,2,1,0,0
AI_0_0,43,203,1,0,1,2,1,0,0
AI_baseline0_1,44,225,1,0,1,2,1,0,0
AI_0_0,45,212,1,0,1,2,1,0,0
AI_baseline0_1,46,220,1,0,1,2,1,0,0
AI_0_0,47,209,1,0,1,2,1,0,0
AI_baseline0_1,48,223,1,0,1,2,1,0,0
AI_0_0,49,211,1,0,1,2,1,0,0
AI_baseline0_1,50,230,1,0,1,2,1,0,0
AI_0_0,51,215,1,0,1,2,1,0,0
AI_baseline0_1,52,236,1,0,1,2,1,0,0
AI_0_0,53,221,1,0,1,2,1,0,0
AI_baseline0_1,54,241,1,0,1,2,1,0,0
AI_0_0,55,225,1,0,1,2,1,0,0
AI_baseline0_1,56,245,1,0,1,2,1,0,0
AI_0_0,57,228,1,0,1,2,1,0,0
AI_baseline0_1,58,245,1,0,1,2,1,0,0
AI_0_0,59,232,1,0,1,2,1,0,0
AI_baseline0_1,60,314,1,1,1,2,1,0,1
AI_0_0,61,243,1,0,1,2,1,0,0
AI_baseline0_1,62,254,1,0,1,2,1,0,0
AI_0_0,63,244,1,0,1,2,1,0,0
AI_baseline0_1,64,259,1,0,1,2,1,0,0
AI_0_0,65,261,1,0,1,2,1,0,0
AI_baseline0_1,66,267,1,0,1,2,1,0,0
AI_0_0,67,270,1,0,1,2,1,0,0
AI_baseline0_1,68,274,1,0,1,2,1,0,0
AI_0_0,69,340,1,1,1,2,1,0,1
AI_baseline0_1,70,283,1,0,1,2,1,0,0
AI_0_0,71,268,1,0,1,2,1,0,0
AI_baseline0_1,72,282,1,0,1,2,1,0,0
AI_0_0,73,273,1,0,1,2,1,0,0
AI_baseline0_1,74,290,1,0,1,2,1,0,0
AI_0_0,75,275,1,0,1,2,1,0,0
AI_baseline0_1,76,291,1,0,1,2,1,0,0
AI_0_0,77,276,1,0,1,2,1,0,0
AI_baseline0_1,78,296,1,0,1,2,1,0,0
AI_0_0,79,284,1,0,1,2,1,0,0
AI_baseline0_1,80,302,1,0,1,2,1,0,0
AI_0_0,81,286,1,0,1,2,1,0,0
AI_baseline0_1,82,306,1,0,1,2,1,0,0
AI_0_0,83,292,1,0,1,2,1,0,0
AI_baseline0_1,84,552,1,3,1,2,1,0,1
AI_0_0,85,311,1,0,1,2,1,0,0
AI_baseline0_1,86,319,1,0,1,2,1,0,0
AI_0_0,87,322,1,0,1,2,1,0,0
AI_baseline0_1,88,323,1,0,1,2,1,0,0
AI_0_0,89,316,1,0,1,2,1,0,0
AI_baseline0_1,90,318,1,0,1,2,1,0,0
AI_0_0,91,316,1,0,1,2,1,0,0
AI_baseline0_1,92,320,1,0,1,2,1,0,0
AI_0_0,93,331,1,0,1,2,1,0,0
AI_baseline0_1,94,325,1,0,1,2,1,0,0
AI_0_0,1,123,0,0,1,1,0,0,0
AI_baseline0_1,2,116,0,0,1,2,0,0,0
AI_0_0,3,10,0,0,1,2,0,0,0
AI_baseline0_1,4,8,0,0,1,2,0,0,0
AI_0_0,5,7,0,0,1,2,0,0,0
AI_baseline0_1,6,7,0,0,1,2,0,0,0
AI_0_0,7,7,0,0,1,2,0,0,0
AI_baseline0_1,8,136,1,3,1,2,1,0,1
AI_0_0,9,132,1,0,1,2,1,0,0
AI_baseline0_1,10,130,1,0,1,2,1,0,0
AI_0_0,11,130,1,0,1,2,1,0,0
AI_baseline0_1,12,130,1,0,1,2,1,0,0
AI_0_0,13,132,1,0,1,2,1,0,0
AI_baseline0_1,14,134,1,0,1,2,1,0,0
AI_0_0,15,137,1,4,1,2,1,0,1
AI_baseline0_1,16,165,1,0,1,2,1,0,0
AI_0_0,17,145,1,0,1,2,1,0,0
AI_baseline0_1,18,162,1,0,1,2,1,0,0
AI_0_0,19,195,1,1,1,2,1,0,1
AI_baseline0_1,20,170,1,0,1,2,1,0,0
AI_0_0,21,173,1,0,1,2,1,0,0
AI_baseline0_1,22,182,1,3,1,2,1,0,1
AI_0_0,23,284,1,2,1,2,1,0,1
AI_baseline0_1,24,189,1,0,1,2,1,0,0
AI_0_0,25,168,1,0,1,2,1,0,0
AI_baseline0_1,26,190,1,0,1,2,1,0,0
AI_0_0,27,179,1,3,1,2,1,0,1
AI_baseline0_1,28,213,1,2,1,2,1,0,1
AI_0_0,29,191,1,0,1,2,1,0,0
AI_baseline0_1,30,216,1,0,1,2,1,0,0
AI_0_0,31,190,1,0,1,2,1,0,0
AI_baseline0_1,32,281,1,1,1,2,1,0,1
AI_0_0,33,259,1,1,1,2,1,0,1
AI_baseline0_1,34,219,1,0,1,2,1,0,0
AI_0_0,35,197,1,0,1,2,1,0,0
AI_baseline0_1,36,442,1,3,1,2,1,0,1
AI_0_0,37,213,1,0,1,2,1,0,0
AI_baseline0_1,38,231,1,0,1,2,1,0,0
AI_0_0,39,229,1,0,1,2,1,0,0
AI_baseline0_1,40,234,1,3,1,2,1,0,1
AI_0_0,41,336,1,1,1,2,1,0,1
AI_baseline0_1,42,243,1,0,1,2,1,0,0
AI_0_0,43,254,1,0,1,2,1,0,0
AI_baseline0_1,44,258,1,0,1,2,1,0,0
AI_0_0,45,272,1,0,1,2,1,0,0
AI_baseline0_1,46,250,1,0,1,2,1,0,0
AI_0_0,47,264,1,0,1,2,1,0,0
AI_baseline0_1,48,269,1,2,1,2,1,0,1
AI_0_0,49,446,1,2,1,2,1,0,1
AI_baseline0_1,50,294,1,0,1,2,1,0,0
AI_0_0,51,291,1,0,1,2,1,0,0
AI_baseline0_1,52,286,1,0,1,2,1,0,0
AI_0_0,53,303,1,3,1,2,1,0,1
AI_baseline0_1,54,407,1,1,1,2,1,0,1
AI_0_0,55,287,1,0,1,2,1,0,0
AI_baseline0_1,56,305,1,0,1,2,1,0,0
AI_0_0,57,382,1,1,1,2,1,0,1
AI_baseline0_1,58,322,1,0,1,2,1,0,0
AI_0_0,59,291,1,0,1,2,1,0,0
AI_baseline0_1,60,335,1,3,1,2,1,0,1
AI_0_0,61,426,1,1,1,2,1,0,1
AI_baseline0_1,62,627,1,3,1,2,1,0,1
AI_0_0,63,327,1,0,1,2,1,0,0
AI_baseline0_1,64,322,1,0,1,2,1,0,0
AI_0_0,65,337,1,0,1,2,1,0,0
AI_baseline0_1,66,317,1,0,1,2,1,0,0
AI_0_0,67,327,1,0,1,2,1,0,0
AI_baseline0_1,68,424,1,1,1,2,1,0,1
AI_0_0,69,336,1,0,1,2,1,0,0
AI_baseline0_1,70,317,1,0,1,2,1,0,0
AI_0_0,71,336,1,0,1,2,1,0,0
AI_baseline0_1,72,326,1,0,1,2,1,0,0
AI_0_0,73,450,1,1,1,2,1,0,1
AI_baseline0_1,74,361,1,0,1,2,1,0,0
AI_0_0,75,339,1,0,1,2,1,0,0
AI_baseline0_1,76,348,1,0,1,2,1,0,0
AI_0_0,77,371,1,0,1,2,1,0,0
AI_baseline0_1,78,357,1,0,1,2,1,0,0
AI_0_0,79,369,1,0,1,2,1,0,0
AI_baseline0_1,80,474,1,1,1,2,1,0,1
AI_0_0,81,503,1,1,1,2,1,0,1
AI_baseline0_1,82,501,1,1,1,2,1,0,1
AI_0_0,83,532,1,1,1,2,1,0,1
AI_baseline0_1,84,371,1,0,1,2,1,0,0
AI_0_0,85,421,1,0,1,2,1,0,0
AI_baseline0_1,86,403,1,0,1,2,1,0,0
AI_0_0,87,647,1,2,1,2,1,0,1
AI_baseline0_1,88,538,1,1,1,2,1,0,1
AI_0_0,89,412,1,0,1,2,1,0,0
AI_baseline0_1,90,415,1,0,1,2,1,0,0
AI_0_0,91,411,1,0,1,2,1,0,0
AI_baseline0_1,92,423,1,0,1,2,1,0,0
AI_0_0,93,425,1,0,1,2,1,0,0
AI_baseline0_1,94,431,1,0,1,2,1,0,0
AI_0_0,95,427,1,0,1,2,1,0,0
AI_baseline0_1,96,542,1,1,1,2,1,0,1
AI_0_0,97,563,1,1,1,2,1,0,1
AI_baseline0_1,98,544,1,1,1,2,1,0,1
AI_0_0,99,565,1,1,1,2,1,0,1
AI_baseline0_1,100,428,1,0,1,2,1,0,0
AI_0_0,101,430,1,0,1,2,1,0,0
AI_baseline0_1,102,439,1,0,1,2,1,0,0
AI_0_0,103,810,1,3,1,2,1,0,1
AI_baseline0_1,104,713,1,2,1,2,1,0,1
AI_0_0,105,441,1,0,1,2,1,0,0
AI_baseline0_1,106,455,1,0,1,2,1,0,0
AI_0_0,107,439,1,0,1,2,1,0,0
AI_baseline0_1,108,732,1,2,1,2,1,0,1
AI_0_0,109,727,1,2,1,2,1,0,1
AI_baseline0_1,110,722,1,2,1,2,1,0,1
AI_0_0,111,733,1,2,1,2,1,0,1
AI_baseline0_1,112,452,1,0,1,2,1,0,0
AI_0_0,113,439,1,0,1,2,1,0,0
AI_baseline0_1,114,457,1,0,1,2,1,0,0
AI_0_0,115,453,1,0,1,2,1,0,0
AI_baseline0_1,116,612,1,1,1,2,1,0,1
AI_0_0,117,457,1,0,1,2,1,0,0
AI_baseline0_1,118,464,1,0,1,2,1,0,0
AI_0_0,119,607,1,1,1,2,1,0,1
AI_baseline0_1,120,608,1,1,1,2,1,0,1
AI_0_0,121,482,1,0,1,2,1,0,0
AI_baseline0_1,122,490,1,0,1,2,1,0,0
AI_0_0,1,107,0,0,1,1,0,0,0
AI_baseline0_1,2,118,0,0,1,2,0,0,0
AI_0_0,3,8,0,0,1,2,0,0,0
AI_baseline0_1,4,106,0,0,1,3,0,0,0
AI_0_0,5,7,0,0,1,3,0,0,0
AI_baseline0_1,6,7,0,0,1,3,0,0,0
AI_0_0,7,6,0,0,1,3,0,0,0
AI_baseline0_1,8,7,0,0,1,3,0,0,0
AI_0_0,9,120,1,3,1,3,1,0,1
AI_baseline0_1,10,125,1,0,1,3,1,0,0
AI_0_0,11,113,1,0,1,3,1,0,0
AI_baseline0_1,12,123,1,0,1,3,1,0,0
AI_0_0,13,119,1,3,1,3,1,0,1
AI_baseline0_1,14,145,1,0,1,3,1,0,0
AI_0_0,15,120,1,0,1,3,1,0,0
AI_baseline0_1,16,148,1,0,1,3,1,0,0
AI_0_0,17,122,1,0,1,3,1,0,0
AI_baseline0_1,18,146,1,0,1,3,1,0,0
AI_0_0,19,124,1,0,1,3,1,0,0
AI_baseline0_1,20,152,1,0,1,3,1,0,0
AI_0_0,21,128,1,0,1,3,1,0,0
AI_baseline0_1,22,191,1,1,1,3,1,0,1
AI_0_0,23,136,1,0,1,3,1,0,0
AI_baseline0_1,24,154,1,0,1,3,1,0,0
AI_0_0,25,140,1,0,1,3,1,0,0
AI_baseline0_1,26,198,1,1,1,3,1,0,1
AI_0_0,27,144,1,0,1,3,1,0,0
AI_baseline0_1,28,157,1,0,1,3,1,0,0
AI_0_0,29,148,1,0,1,3,1,0,0
AI_baseline0_1,30,164,1,3,1,3,1,0,1
AI_0_0,31,170,1,0,1,3,1,0,0
AI_baseline0_1,32,170,1,0,1,3,1,0,0
AI_0_0,33,177,1,0,1,3,1,0,0
AI_baseline0_1,34,195,1,3,1,3,1,0,1
AI_0_0,35,264,1,5,1,3,1,0,1
AI_baseline0_1,36,216,1,0,1,3,1,0,0
AI_0_0,37,209,1,0,1,3,1,0,0
AI_baseline0_1,38,213,1,0,1,3,1,0,0
AI_0_0,39,211,1,3,1,3,1,0,1
AI_baseline0_1,40,388,1,2,1,3,1,0,1
AI_0_0,41,226,1,0,1,3,1,0,0
AI_baseline0_1,42,235,1,0,1,3,1,0,0
AI_0_0,43,226,1,0,1,3,1,0,0
AI_baseline0_1,44,246,1,1,1,3,1,0,1
AI_0_0,45,247,1,3,1,3,1,0,1
AI_baseline0_1,46,353,1,1,1,3,1,0,1
AI_0_0,47,263,1,0,1,3,1,0,0
AI_baseline0_1,48,276,1,0,1,3,1,0,0
AI_0_0,49,263,1,0,1,3,1,0,0
AI_baseline0_1,50,275,1,0,1,3,1,0,0
AI_0_0,51,434,1,2,1,3,1,0,1
AI_baseline0_1,52,285,1,0,1,3,1,0,0
AI_0_0,53,267,1,0,1,3,1,0,0
AI_baseline0_1,54,296,1,3,1,3,1,0,1
AI_0_0,55,485,1,2,1,3,1,0,1
AI_baseline0_1,56,408,1,1,1,3,1,0,1
AI_0_0,57,300,1,0,1,3,1,0,0
AI_baseline0_1,58,310,1,0,1,3,1,0,0
AI_0_0,59,304,1,0,1,3,1,0,0
AI_baseline0_1,60,322,1,3,1,3,1,0,1
AI_0_0,61,434,1,1,1,3,1,0,1
AI_baseline0_1,62,436,1,1,1,3,1,0,1
AI_0_0,63,549,1,2,1,3,1,0,1
AI_baseline0_1,64,345,1,0,1,3,1,0,0
AI_0_0,65,344,1,0,1,3,1,0,0
AI_baseline0_1,66,355,1,0,1,3,1,0,0
AI_0_0,67,336,1,1,1,3,1,0,1
AI_baseline0_1,68,355,1,0,1,3,1,0,0
AI_0_0,69,334,1,0,1,3,1,0,0
AI_baseline0_1,70,362,1,3,1,3,1,0,1
AI_0_0,71,604,1,2,1,3,1,0,1
AI_baseline0_1,72,610,1,2,1,3,1,0,1
AI_0_0,73,490,1,1,1,3,1,0,1
AI_baseline0_1,74,391,1,0,1,3,1,0,0
AI_0_0,75,383,1,0,1,3,1,0,0
AI_baseline0_1,76,385,1,0,1,3,1,0,0
AI_0_0,77,499,1,1,1,3,1,0,1
AI_baseline0_1,78,520,1,1,1,3,1,0,1
AI_0_0,79,509,1,1,1,3,1,0,1
AI_baseline0_1,80,522,1,1,1,3,1,0,1
AI_0_0,81,387,1,0,1,3,1,0,0
AI_baseline0_1,82,396,1,0,1,3,1,0,0
AI_0_0,83,403,1,0,1,3,1,0,0
AI_baseline0_1,84,534,1,1,1,3,1,0,1
AI_0_0,85,557,1,1,1,3,1,0,1
AI_baseline0_1,86,415,1,0,1,3,1,0,0
AI_0_0,87,412,1,0,1,3,1,0,0
AI_baseline0_1,88,417,1,0,1,3,1,0,0
AI_0_0,89,433,1,0,1,3,1,0,0
AI_baseline0_1,90,426,1,0,1,3,1,0,0
AI_0_0,91,433,1,0,1,3,1,0,0
AI_baseline0_1,92,552,1,1,1,3,1,0,1
AI_0_0,93,443,1,0,1,3,1,0,0
AI_baseline0_1,94,427,1,0,1,3,1,0,0
AI_0_0,95,442,1,0,1,3,1,0,0
AI_baseline0_1,96,440,1,0,1,3,1,0,0
AI_0_0,97,449,1,0,1,3,1,0,0
AI_baseline0_1,98,447,1,0,1,3,1,0,0
AI_0_0,99,454,1,0,1,3,1,0,0
AI_baseline0_1,100,579,1,1,1,3,1,0,1
AI_0_0,101,615,1,1,1,3,1,0,1
AI_baseline0_1,102,470,1,0,1,3,1,0,0
AI_0_0,103,477,1,0,1,3,1,0,0
AI_baseline0_1,104,461,1,0,1,3,1,0,0
AI_0_0,105,494,1,0,1,3,1,0,0
AI_baseline0_1,106,592,1,1,1,3,1,0,1
AI_0_0,107,486,1,0,1,3,1,0,0
AI_baseline0_1,108,460,1,0,1,3,1,0,0
AI_0_0,109,641,1,1,1,3,1,0,1
AI_baseline0_1,110,613,1,1,1,3,1,0,1
AI_0_0,111,641,1,1,1,3,1,0,1
AI_baseline0_1,112,618,1,1,1,3,1,0,1
AI_0_0,113,652,1,1,1,3,1,0,1
AI_baseline0_1,114,932,1,3,1,3,1,0,1
AI_0_0,115,531,1,0,1,3,1,0,0
AI_baseline0_1,116,494,1,0,1,3,1,0,0
AI_0_0,117,684,1,1,1,3,1,0,1
AI_baseline0_1,118,499,1,0,1,3,1,0,0
AI_0_0,119,535,1,0,1,3,1,0,0
AI_baseline0_1,120,513,1,0,1,3,1,0,0
AI_0_0,121,700,1,1,1,3,1,0,1
AI_baseline0_1,122,835,1,2,1,3,1,0,1
AI_0_0,123,700,1,1,1,3,1,0,1
AI_baseline0_1,124,687,1,1,1,3,1,0,1
AI_0_0,125,710,1,1,1,3,1,0,1
AI_baseline0_1,126,533,1,0,1,3,1,0,0
AI_0_0,127,554,1,0,1,3,1,0,0
AI_baseline0_1,128,1225,1,1,1,3,2,0,1
AI_0_0,129,567,1,0,1,3,1,0,0
AI_baseline0_1,130,551,1,0,1,3,1,0,0
AI_0_0,1,176,0,0,0,1,0,0,0
AI_baseline0_1,2,117,0,0,0,2,0,0,0
AI_0_0,3,148,0,0,0,3,0,0,0
AI_baseline0_1,4,99,0,0,1,4,0,0,0
AI_0_0,5,172,0,0,1,5,0,0,0
AI_baseline0_1,6,92,1,0,1,5,1,0,0
AI_0_0,7,124,0,0,1,6,0,0,0
AI_baseline0_1,8,122,1,0,1,6,1,0,0
AI_0_0,9,7,0,0,1,6,0,0,0
AI_baseline0_1,10,8,0,0,1,6,0,0,0
AI_0_0,11,8,0,0,1,6,0,0,0
AI_baseline0_1,12,8,0,0,1,6,0,0,0
AI_0_0,13,10,0,0,1,6,0,0,0
AI_baseline0_1,14,136,1,0,1,6,1,0,0
AI_0_0,15,249,1,6,1,6,1,0,1
AI_baseline0_1,16,220,1,4,1,6,1,0,1
AI_0_0,17,157,1,0,1,6,1,0,0
AI_baseline0_1,18,207,1,1,1,6,1,0,1
AI_0_0,19,156,1,0,1,6,1,0,0
AI_baseline0_1,20,160,1,0,1,6,1,0,0
AI_0_0,21,158,1,0,1,6,1,0,0
AI_baseline0_1,22,162,1,0,1,6,1,0,0
AI_0_0,23,162,1,0,1,6,1,0,0
AI_baseline0_1,24,170,1,0,1,6,1,0,0
AI_0_0,25,164,1,0,1,6,1,0,0
AI_baseline0_1,26,217,1,1,1,6,1,0,1
AI_0_0,27,221,1,1,1,6,1,0,1
AI_baseline0_1,28,169,1,0,1,6,1,0,0
AI_0_0,29,169,1,0,1,6,1,0,0
AI_baseline0_1,30,175,1,0,1,6,1,0,0
AI_0_0,31,229,1,1,1,6,1,0,1
AI_baseline0_1,32,293,1,2,1,6,1,0,1
AI_0_0,33,193,1,0,1,6,1,0,0
AI_baseline0_1,34,200,1,0,1,6,1,0,0
AI_0_0,35,201,1,0,1,6,1,0,0
AI_baseline0_1,36,241,1,1,1,6,1,0,1
AI_0_0,37,197,1,0,1,6,1,0,0
AI_baseline0_1,38,186,1,0,1,6,1,0,0
AI_0_0,39,199,1,0,1,6,1,0,0
AI_baseline0_1,40,191,1,0,1,6,1,0,0
AI_0_0,41,200,1,0,1,6,1,0,0
AI_baseline0_1,42,193,1,0,1,6,1,0,0
AI_0_0,43,205,1,0,1,6,1,0,0
AI_baseline0_1,44,196,1,0,1,6,1,0,0
AI_0_0,45,206,1,0,1,6,1,0,0
AI_baseline0_1,46,193,1,0,1,6,1,0,0
AI_0_0,47,266,1,1,1,6,1,0,1
AI_baseline0_1,48,328,1,2,1,6,1,0,1
AI_0_0,49,214,1,0,1,6,1,0,0
AI_baseline0_1,50,204,1,0,1,6,1,0,0
AI_0_0,51,219,1,0,1,6,1,0,0
AI_baseline0_1,52,208,1,0,1,6,1,0,0
AI_0_0,53,289,1,1,1,6,1,0,1
AI_baseline0_1,54,211,1,0,1,6,1,0,0
AI_0_0,55,227,1,0,1,6,1,0,0
AI_baseline0_1,56,226,1,5,1,6,1,0,1
AI_0_0,57,286,1,5,1,6,1,0,1
AI_baseline0_1,58,438,1,2,1,6,1,0,1
AI_0_0,59,453,1,2,1,6,1,0,1
AI_baseline0_1,60,256,1,0,1,6,1,0,0
AI_0_0,61,273,1,0,1,6,1,0,0
AI_baseline0_1,62,354,1,1,1,6,1,0,1
AI_0_0,63,368,1,1,1,6,1,0,1
AI_baseline0_1,64,266,1,0,1,6,1,0,0
AI_0_0,65,284,1,0,1,6,1,0,0
AI_baseline0_1,66,262,1,0,1,6,1,0,0
AI_0_0,67,375,1,1,1,6,1,0,1
AI_baseline0_1,68,273,1,0,1,6,1,0,0
AI_0_0,69,300,1,0,1,6,1,0,0
AI_baseline0_1,70,288,1,0,1,6,1,0,0
AI_0_0,71,296,1,0,1,6,1,0,0
AI_baseline0_1,72,292,1,0,1,6,1,0,0
AI_0_0,73,298,1,0,1,6,1,0,0
AI_baseline0_1,74,293,1,0,1,6,1,0,0
AI_0_0,75,305,1,0,1,6,1,0,0
AI_baseline0_1,76,294,1,0,1,6,1,0,0
AI_0_0,77,404,1,1,1,6,1,0,1
AI_baseline0_1,78,311,1,0,1,6,1,0,0
AI_0_0,79,315,1,0,1,6,1,0,0
AI_baseline0_1,80,311,1,0,1,6,1,0,0
AI_0_0,81,312,1,0,1,6,1,0,0
AI_baseline0_1,82,332,1,0,1,6,1,0,0
AI_0_0,83,345,1,0,1,6,1,0,0
AI_baseline0_1,84,422,1,1,1,6,1,0,1
AI_0_0,85,351,1,0,1,6,1,0,0
AI_baseline0_1,86,326,1,0,1,6,1,0,0
AI_0_0,87,357,1,0,1,6,1,0,0
AI_baseline0_1,88,329,1,0,1,6,1,0,0
AI_0_0,89,362,1,0,1,6,1,0,0
AI_baseline0_1,90,758,1,4,1,6,1,0,1
AI_0_0,91,501,1,1,1,6,1,0,1
AI_baseline0_1,92,342,1,0,1,6,1,0,0
AI_0_0,93,409,1,0,1,6,1,0,0
AI_baseline0_1,94,359,1,0,1,6,1,0,0
AI_0_0,95,412,1,0,1,6,1,0,0
AI_baseline0_1,96,352,1,0,1,6,1,0,0
AI_0_0,97,741,1,3,1,6,1,0,1
AI_baseline0_1,98,598,1,2,1,6,1,0,1
AI_0_0,99,415,1,0,1,6,1,0,0
AI_baseline0_1,100,374,1,0,1,6,1,0,0
AI_0_0,101,416,1,0,1,6,1,0,0
AI_baseline0_1,102,378,1,0,1,6,1,0,0
AI_0_0,103,655,1,2,1,6,1,0,1
AI_baseline0_1,104,501,1,1,1,6,1,0,1
AI_0_0,105,427,1,0,1,6,1,0,0
AI_baseline0_1,106,381,1,0,1,6,1,0,0
AI_0_0,107,439,1,0,1,6,1,0,0
AI_0_0,1,98,0,0,1,1,0,0,0
AI_baseline0_1,2,105,0,0,1,2,0,0,0
AI_0_0,3,85,1,0,1,2,1,0,0
AI_baseline0_1,4,107,0,0,1,3,0,0,0
AI_0_0,5,107,1,0,1,3,1,0,0
AI_baseline0_1,6,126,0,0,1,4,0,0,0
AI_0_0,7,87,1,0,1,4,1,0,0
AI_baseline0_1,8,139,0,0,1,5,0,0,0
AI_0_0,9,88,1,0,1,5,1,0,0
AI_baseline0_1,10,148,0,0,1,6,0,0,0
AI_0_0,11,87,1,4,1,6,1,0,1
AI_baseline0_1,12,151,0,0,1,7,0,0,0
AI_0_0,13,104,1,0,1,7,1,0,0
AI_baseline0_1,14,153,0,0,1,8,0,0,0
AI_0_0,15,102,1,0,1,8,1,0,0
AI_baseline0_1,16,158,0,0,1,9,0,0,0
AI_0_0,17,105,1,0,1,9,1,0,0
AI_baseline0_1,18,149,0,0,1,10,0,0,0
